#,title,videoUrl,videoId,publishedAt,position
79,Cathanol - Gullible Traveler,https://www.youtube.com/watch?v=hUU1lDo0MBM&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=79,hUU1lDo0MBM,2023-04-18T14:33:10Z,78
80,Cathanol - Empress,https://www.youtube.com/watch?v=vKLQ1p4NmGc&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=80,vKLQ1p4NmGc,2023-06-18T22:20:57Z,79
81,Cathanol - Sleeve,https://www.youtube.com/watch?v=bZfomzib8TA&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=81,bZfomzib8TA,2022-01-07T19:16:47Z,80
82,Portland,https://www.youtube.com/watch?v=9Kke_ZGfhG8&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=82,9Kke_ZGfhG8,2022-03-25T10:01:36Z,81
83,Nighthowls - Used Me Like A Drug (Official Lyrics Video),https://www.youtube.com/watch?v=h3VxW4jWGFw&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=83,h3VxW4jWGFw,2024-01-04T09:24:20Z,82
84,The Skies Were Clear That Day,https://www.youtube.com/watch?v=zcDTwm2BqG8&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=84,zcDTwm2BqG8,2023-04-17T17:54:06Z,83
85,Letter to My Sister,https://www.youtube.com/watch?v=V7_5yolDFFU&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=85,V7_5yolDFFU,2024-02-20T10:01:32Z,84
86,i just wanna be happy,https://www.youtube.com/watch?v=vmN62GkwuYo&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=86,vmN62GkwuYo,2023-10-12T10:02:37Z,85
87,Swinging Under The Stars [Original Song] | Lyric Video,https://www.youtube.com/watch?v=mpph5nAfy2k&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=87,mpph5nAfy2k,2022-01-12T17:00:11Z,86
88,Drivin' To The Moonlight,https://www.youtube.com/watch?v=8CDylhggwXA&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=88,8CDylhggwXA,2024-01-28T10:02:25Z,87
89,Don't Say Ur Sorry | Animation Meme,https://www.youtube.com/watch?v=NVc39XAD10k&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=89,NVc39XAD10k,2021-06-29T15:10:00Z,88
90,udkm,https://www.youtube.com/watch?v=fgKe5hWM_0s&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=90,fgKe5hWM_0s,2021-04-30T12:18:53Z,89
91,hoopsnake (feat. saturn),https://www.youtube.com/watch?v=PbCl94JaSwA&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=91,PbCl94JaSwA,2021-04-30T12:18:52Z,90
92,"phimtown, fauxx - spinnin round my head (mv)",https://www.youtube.com/watch?v=PdTix-4-_S0&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=92,PdTix-4-_S0,2023-10-18T18:00:09Z,91
93,JuiceBox,https://www.youtube.com/watch?v=l-zRdtulWIY&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=93,l-zRdtulWIY,2021-07-13T22:35:26Z,92
94,enemy,https://www.youtube.com/watch?v=iOYCTt5mSsA&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=94,iOYCTt5mSsA,2021-04-30T12:18:52Z,93
95,Happier Than Ever (feat. JTwusky),https://www.youtube.com/watch?v=VjiB8iCkPPc&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=95,VjiB8iCkPPc,2022-01-12T10:03:05Z,94
96,Samoyed Song (Official Audio),https://www.youtube.com/watch?v=xGDHirgjz4g&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=96,xGDHirgjz4g,2024-09-20T14:38:38Z,95
97,ivycomb - leave a message (Official Lyric Video),https://www.youtube.com/watch?v=d3ZuUVRAnsM&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=97,d3ZuUVRAnsM,2022-06-01T14:00:10Z,96
98,nom,https://www.youtube.com/watch?v=1yurt5TykUU&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=98,1yurt5TykUU,2024-05-28T00:33:45Z,97
99,Always Hated (feat. DaxBak),https://www.youtube.com/watch?v=vjnqP2yLDgQ&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=99,vjnqP2yLDgQ,2022-02-27T10:03:16Z,98
100,Speakerfox — Spirit Chaser (Film Version),https://www.youtube.com/watch?v=rlKncD03wxw&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=100,rlKncD03wxw,2016-08-15T21:35:36Z,99
101,Domalomn - Urgently Jammin' (Sir Meow Remix),https://www.youtube.com/watch?v=kwc9is7mEUU&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=101,kwc9is7mEUU,2022-01-03T14:28:26Z,100
102,Rchetype - Secondhand Smoke,https://www.youtube.com/watch?v=IAfk_Lmpp9I&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=102,IAfk_Lmpp9I,2019-10-11T20:26:41Z,101
103,Boykisser (song) [Official Instrumental],https://www.youtube.com/watch?v=Cw2jO66pu-0&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=103,Cw2jO66pu-0,2023-09-08T23:09:49Z,102
104,ida deerz - bogos binted (ft. 2a03fox & kaj strife),https://www.youtube.com/watch?v=TTpVR2FTzME&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=104,TTpVR2FTzME,2022-04-01T21:59:21Z,103
105,Protogen Song,https://www.youtube.com/watch?v=KnDZnsX25L4&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=105,KnDZnsX25L4,2023-03-04T19:41:14Z,104
106,ivycomb - Sparkle (Official Audio),https://www.youtube.com/watch?v=TlDL2G31QLQ&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=106,TlDL2G31QLQ,2022-01-05T01:30:18Z,105
107,I Need Somebody (Music Video),https://www.youtube.com/watch?v=JEDzySz3IN8&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=107,JEDzySz3IN8,2023-09-09T19:00:08Z,106
108,FNAF Lore Explained,https://www.youtube.com/watch?v=k30PWM2Rekg&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=108,k30PWM2Rekg,2022-11-12T13:00:34Z,107
109,NIIC - Paws to the Walls (Fursona Version),https://www.youtube.com/watch?v=gD9TRepGRUk&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=109,gD9TRepGRUk,2013-08-28T19:52:12Z,108
110,INSTINCT - 02. Instinct,https://www.youtube.com/watch?v=I6kFiiBL4J8&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=110,I6kFiiBL4J8,2014-11-17T03:06:42Z,109
111,Circus Hop [TW],https://www.youtube.com/watch?v=bjKLjGbL-W0&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=111,bjKLjGbL-W0,2020-07-20T00:00:05Z,110
112,Another Mistake,https://www.youtube.com/watch?v=MzA77Ttl7V0&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=112,MzA77Ttl7V0,2018-11-28T20:30:00Z,111
113,kennyoung - Loner,https://www.youtube.com/watch?v=X-HjUyYN1Yk&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=113,X-HjUyYN1Yk,2022-02-13T15:32:19Z,112
114,kennyoung - People Online,https://www.youtube.com/watch?v=I91Rg4RsqQg&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=114,I91Rg4RsqQg,2021-10-20T07:18:16Z,113
115,Boykisser (song),https://www.youtube.com/watch?v=Ie57fr8pCko&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=115,Ie57fr8pCko,2023-07-07T19:38:50Z,114
116,kennyoung - Ready To Say,https://www.youtube.com/watch?v=3dFfIADhhKQ&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=116,3dFfIADhhKQ,2023-06-30T06:38:24Z,115
117,LOVESICK,https://www.youtube.com/watch?v=Xn-v4ehjznI&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=117,Xn-v4ehjznI,2023-12-26T03:30:08Z,116
118,Nighthowls - No One Around feat. WHSPRS (Official Lyric Video),https://www.youtube.com/watch?v=f_gurqPPcH4&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=118,f_gurqPPcH4,2024-01-23T22:54:48Z,117
119,Fallen World,https://www.youtube.com/watch?v=2ha1-PI8O7M&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=119,2ha1-PI8O7M,2024-11-25T08:55:19Z,118
120,kittydog - blending in [animation mv] 💗💜💙🌈,https://www.youtube.com/watch?v=HmOZEEA1mwc&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=120,HmOZEEA1mwc,2023-05-25T10:10:47Z,119
121,Frizk - not askin 4 much,https://www.youtube.com/watch?v=QEhfWoPCdq0&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=121,QEhfWoPCdq0,2024-05-06T14:00:30Z,120
122,Live Performance of If The World Spins Normal,https://www.youtube.com/watch?v=o1337S7hxH0&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=122,o1337S7hxH0,2024-04-30T00:18:54Z,121
123,chip does a background music - summer (feat. Chipflake),https://www.youtube.com/watch?v=CK_h_CEpCmQ&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=123,CK_h_CEpCmQ,2023-05-15T10:51:07Z,122
124,chip does a squish (feat. Chipflake),https://www.youtube.com/watch?v=5x9BUQ-15xE&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=124,5x9BUQ-15xE,2023-05-15T10:51:10Z,123
125,NIIC - Paws to the Walls (Fursona Version),https://www.youtube.com/watch?v=gD9TRepGRUk&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=125,gD9TRepGRUk,2013-08-28T19:52:12Z,124
