#,title,videoUrl,videoId,publishedAt,position
23,Goodnight For Now [Original Song] | Lyric Video,https://www.youtube.com/watch?v=_lKrAoI63uI&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=23,_lKrAoI63uI,2022-02-02T17:00:49Z,22
24,Parasol,https://www.youtube.com/watch?v=E2lZ51VIJ9o&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=24,E2lZ51VIJ9o,2022-02-01T10:09:16Z,23
25,Scintilla Sempiternal,https://www.youtube.com/watch?v=PPILmkX-RHc&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=25,PPILmkX-RHc,2022-02-01T10:02:01Z,24
26,In Your Rain [Original Song] | Lyric Video,https://www.youtube.com/watch?v=_Mz3QyH3K18&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=26,_Mz3QyH3K18,2021-08-10T16:00:11Z,25
27,Don't Say Ur Sorry | Animation Meme,https://www.youtube.com/watch?v=NVc39XAD10k&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=27,NVc39XAD10k,2021-06-29T15:10:00Z,26
28,Joshua Lanuarii & kittydog - against my shell (Official Visualizer),https://www.youtube.com/watch?v=j2zpMo6AN1g&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=28,j2zpMo6AN1g,2020-12-12T05:00:11Z,27
29,Protogen Song,https://www.youtube.com/watch?v=KnDZnsX25L4&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=29,KnDZnsX25L4,2023-03-04T19:41:14Z,28
30,La Casa de Papel | My Life Is Going On - - Cecilia Krull (Vídeo Oficial),https://www.youtube.com/watch?v=F1oHBcTdKL4&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=30,F1oHBcTdKL4,2017-11-14T17:20:17Z,29
31,Letter to My Sister,https://www.youtube.com/watch?v=V7_5yolDFFU&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=31,V7_5yolDFFU,2024-02-20T10:01:32Z,30
32,Daydream,https://www.youtube.com/watch?v=uQoHmfi8FEw&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=32,uQoHmfi8FEw,2022-03-17T15:33:03Z,31
