#,title,videoUrl,videoId,publishedAt,position
57,CG5 - Sleep Well (from Poppy Playtime: Chapter 3),https://www.youtube.com/watch?v=TbWV7gCPiYc&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=57,TbWV7gCPiYc,2024-02-16T23:00:17Z,56
58,"phimtown, fauxx - spinnin round my head (mv)",https://www.youtube.com/watch?v=PdTix-4-_S0&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=58,PdTix-4-_S0,2023-10-18T18:00:09Z,57
59,Arlow - Freefall | DnB | NCS - Copyright Free Music,https://www.youtube.com/watch?v=SxfSpqFWJAg&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=59,SxfSpqFWJAg,2020-06-20T15:15:00Z,58
60,give me more just rawer,https://www.youtube.com/watch?v=wOtpAy09QfI&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=60,wOtpAy09QfI,2025-06-16T10:35:01Z,59
61,Monsters,https://www.youtube.com/watch?v=PPte8HzjpQk&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=61,PPte8HzjpQk,2017-10-18T22:33:04Z,60
62,Ruelle - Monsters (Acoustic Version),https://www.youtube.com/watch?v=nLdrPK0fq3I&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=62,nLdrPK0fq3I,2017-06-16T04:00:04Z,61
63,Love my fursuit but what about me,https://www.youtube.com/watch?v=bV1p8sP6AZM&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=63,bV1p8sP6AZM,2025-04-02T12:03:32Z,62
64,A Thousand Years (Radio Edit),https://www.youtube.com/watch?v=mwh3b5eN3nw&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=64,mwh3b5eN3nw,2017-03-02T15:00:22Z,63
65,"Cartoon, Jéja - Why We Lose (feat. Coleman Trapp) | DnB | NCS - Copyright Free Music",https://www.youtube.com/watch?v=zyXmsVwZqX4&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=65,zyXmsVwZqX4,2015-06-13T15:00:03Z,64
66,Wonderful Nothing,https://www.youtube.com/watch?v=ChrmBPzbSbs&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=66,ChrmBPzbSbs,2024-07-18T10:00:17Z,65
67,NEFFEX - Never Give Up ☝️ [Copyright Free] No.27,https://www.youtube.com/watch?v=_70Q-Xj3rEo&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=67,_70Q-Xj3rEo,2017-08-09T16:32:41Z,66
68,Avicii - Waiting For Love,https://www.youtube.com/watch?v=cHHLHGNpCSA&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=68,cHHLHGNpCSA,2015-06-26T07:00:00Z,67
69,twenty one pilots: Heathens (from Suicide Squad: The Album) [OFFICIAL VIDEO],https://www.youtube.com/watch?v=UprcpdwuwCg&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=69,UprcpdwuwCg,2016-06-21T22:25:16Z,68
70,thank you,https://www.youtube.com/watch?v=mC-Ic5nU22Q&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=70,mC-Ic5nU22Q,2024-02-15T10:02:00Z,69
71,Bella Ciao - La Casa de Papel,https://www.youtube.com/watch?v=9ao4FEaDGhQ&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=71,9ao4FEaDGhQ,2019-05-29T10:44:25Z,70
72,La Casa de Papel | My Life Is Going On - - Cecilia Krull (Vídeo Oficial),https://www.youtube.com/watch?v=F1oHBcTdKL4&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=72,F1oHBcTdKL4,2017-11-14T17:20:17Z,71
73,iced tea,https://www.youtube.com/watch?v=KdAxWr_htj8&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=73,KdAxWr_htj8,2022-05-31T05:47:54Z,72
74,The Imitation Game - Main Theme (Piano Version),https://www.youtube.com/watch?v=dNp_SxqPS0Y&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=74,dNp_SxqPS0Y,2017-11-25T13:32:45Z,73
75,Bazanji & NEFFEX - War [Official Audio],https://www.youtube.com/watch?v=-ZdKkRRuyC0&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=75,-ZdKkRRuyC0,2022-09-02T04:00:10Z,74
76,Saint Chaos - Kick (Official Music Video),https://www.youtube.com/watch?v=nIYQ8JTQeiY&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=76,nIYQ8JTQeiY,2021-05-28T16:00:14Z,75
77,Conflux of Choices,https://www.youtube.com/watch?v=bW2ZsxhHZfo&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=77,bW2ZsxhHZfo,2025-07-04T17:00:51Z,76
78,CTRL+ALT+DESTROY,https://www.youtube.com/watch?v=xF_gHb4_K98&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=78,xF_gHb4_K98,2025-07-04T17:01:21Z,77
79,Gospel for Triumph,https://www.youtube.com/watch?v=sZvwqOKNxZ0&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=79,sZvwqOKNxZ0,2025-07-04T17:01:25Z,78
80,SUN SPOTS,https://www.youtube.com/watch?v=tgSBzmGjj7k&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=80,tgSBzmGjj7k,2025-01-29T20:00:06Z,79
81,NEVERLAND,https://www.youtube.com/watch?v=W2E2jRtMw-E&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=81,W2E2jRtMw-E,2025-03-03T20:00:06Z,80
82,Five Nights at Freddy's 2 Song - The Living Tombstone (FNAF2),https://www.youtube.com/watch?v=gk-aCL6eyGc&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=82,gk-aCL6eyGc,2014-12-04T12:44:50Z,81
83,"ONESHOT SONG ""Switch Off The Game""",https://www.youtube.com/watch?v=ii3cK4tTK6E&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=83,ii3cK4tTK6E,2025-07-12T15:00:21Z,82
84,Keane - Somewhere Only We Know (Official Music Video),https://www.youtube.com/watch?v=Oextk-If8HQ&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=84,Oextk-If8HQ,2009-10-09T03:16:18Z,83
85,being yours is all i want,https://www.youtube.com/watch?v=DQZSgkgUQhM&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=85,DQZSgkgUQhM,2023-02-16T10:02:13Z,84
86,OneRepublic - Counting Stars,https://www.youtube.com/watch?v=hT_nvWreIhg&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=86,hT_nvWreIhg,2013-05-31T07:00:36Z,85
87,HEAT,https://www.youtube.com/watch?v=2P-3hhpyOMk&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=87,2P-3hhpyOMk,2025-07-23T20:30:06Z,86
88,Tunetank - Future Technologies  (Copyright Music),https://www.youtube.com/watch?v=0AbcPZwf6zk&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=88,0AbcPZwf6zk,2024-04-05T11:00:00Z,87
89,RUELLE - War Of Hearts (Official Audio) #Malec,https://www.youtube.com/watch?v=GX7f1Btk1yM&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=89,GX7f1Btk1yM,2017-04-04T21:43:44Z,88
